"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	88801		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	78963		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	167764		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2127		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1896		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	4023		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1117		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	911		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	2028		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	92045		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	81770		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	173815		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	34201		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	30552		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	64753		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	34103		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	30456		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	64559		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	98		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	96		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	194		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	415		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	378		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	793		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	34616		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	30930		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	65546		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	8226		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	7362		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	15588		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	8226		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	7362		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	15588		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	130		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	101		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	231		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	8356		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	7463		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	15819		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	97		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	95		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	192		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	97		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	95		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	192		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	102		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	95		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	197		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2518		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2291		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	4809		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2518		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2291		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	4809		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	30		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	34		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	64		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2548		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2325		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	4873		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	23360		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	20804		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	44164		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	23359		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	20803		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	44162		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	250		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	243		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	493		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	23610		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	21047		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	44657		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	24435		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	22061		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	46496		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	22406		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	20261		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	42667		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2029		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1800		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3829		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	271		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	173		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	444		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	24706		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	22234		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	46940		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2029		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1800		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	3829		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2029		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1800		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3829		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2082		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1830		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3912		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	988		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	894		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1882		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	988		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	894		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1882		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1024		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	903		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1927		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1041		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	906		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1947		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1041		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	906		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1947		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1058		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	927		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1985		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	10071		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	9213		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	19284		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	10071		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	9213		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	19284		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	116		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	85		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	201		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	10187		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	9298		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	19485		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2048		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1803		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	3851		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2048		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1803		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	3851		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	27		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	8		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	35		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2075		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1811		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3886		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	10287		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	9245		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	19532		
