"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	60999		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	56483		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	117482		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	60761		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	56259		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	117020		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	238		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	224		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	462		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	964		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	895		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	1859		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	61963		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	57378		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	119341		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	14634		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	13365		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	27999		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	14634		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	13365		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	27999		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	270		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	240		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	510		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	14904		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	13605		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	28509		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	238		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	224		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	462		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	238		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	224		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	462		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	2		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	4		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	6		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	240		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	228		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	468		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	4103		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3934		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	8037		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	4103		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	3934		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	8037		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	117		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	119		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	236		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	4220		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	4053		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	8273		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	42024		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	38960		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	80984		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	42024		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	38960		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	80984		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	575		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	532		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	1107		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	42599		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	39492		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	82091		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	44664		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	41452		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	86116		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	40934		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	38032		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	78966		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3730		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3420		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	7150		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	535		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	467		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	1002		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	45199		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	41919		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	87118		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3730		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3420		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	7150		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3730		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3420		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	7150		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	25		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	20		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	45		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3755		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3440		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	7195		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	1844		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	1685		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3529		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1844		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1685		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3529		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	4		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	10		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	14		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	1848		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	1695		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3543		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	1886		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	1735		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3621		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1886		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1735		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3621		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	21		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	10		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	31		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	1907		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	1745		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3652		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	18431		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	17217		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	35648		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	18431		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	17217		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	35648		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	281		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	245		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	526		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	18712		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	17462		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	36174		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3703		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	3444		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	7147		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	3703		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	3444		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	7147		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	40		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	41		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	81		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3743		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	3485		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	7228		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	18800		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	17371		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	36171		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	18800		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	17371		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	36171		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	189		
"ITD5"	"Emilia-Romagna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	161		
